Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
EPD-A-5-11-P_S4_L003_R1_001_val_1	0	0	0	0	0.000191804	0.000239755	0.000719265	0.00187009	0.004843054	0.009254549	0.014145553	0.022536983	0.033230063	0.049725217	0.073556878	0.100936915	0.141695289	0.187248767	0.248194524	0.324101002	0.40369971	0.491977553	0.596558746	0.708572349	0.839095049	1.022555684	1.220209824	1.397197071	1.619929598	1.883228696	2.109893208	2.292970235	2.468039441	2.630497525	2.729324595	2.790701912	2.772720276	2.638217641	2.472402984	2.260459438	1.993947621	1.712810741	1.43258493	1.200981462	0.989373573	0.790472706	0.636022443	0.525015812	0.44565686	0.406480869	0.400343138	0.429209657	0.506123107	0.613581362	0.76270906	0.95988369	1.199782686	1.492523715	1.83537357	2.223393293	2.644163569	3.075578973	3.461776557	3.751544623	3.937834369	3.963919728	3.867777916	3.620686266	3.236166967	2.813142993	2.323802747	1.836572345	1.397724532	1.009177347	0.696440739	0.466467606	0.304057472	0.188783199	0.116425097	0.067754803	0.038408774	0.022057473	0.011508247	0.007192654	0.005178711	0.003308621	0.002061894	0.001582384	0.001534433	0.001486482	0.001198776	0.00091107	0.000575412	0.000239755	0.000383608	0.001150825	0.001054923	0.000431559	0.000335657	0.000671314	0.001918041
EPD-A-5-11-P_S4_L003_R2_001_val_2	0	0	9.58E-05	0.000191658	0.000527059	0.001245775	0.001772834	0.002347807	0.005941389	0.011547377	0.01633882	0.023669728	0.036175394	0.055149507	0.079298379	0.106657518	0.142832912	0.190124453	0.251263264	0.316906031	0.39922302	0.492656156	0.599553246	0.723555787	0.846504211	1.007640435	1.183582217	1.379312658	1.618022342	1.874029134	2.105024594	2.298119742	2.483309009	2.622979568	2.718760511	2.797963062	2.771274725	2.621206734	2.449577251	2.256194617	2.011831031	1.731244136	1.448021949	1.21055804	1.006155088	0.797871066	0.637980618	0.538079034	0.464099156	0.421934459	0.411249541	0.448047822	0.515559252	0.615556665	0.774105509	0.973381618	1.196423284	1.482520337	1.834451816	2.221887886	2.640276677	3.059815414	3.438531059	3.740344045	3.919016949	3.91556711	3.817773761	3.599619368	3.238105004	2.805054397	2.296107336	1.809967543	1.384439502	1.010802787	0.700844348	0.467405252	0.305550312	0.191513971	0.119163184	0.071009183	0.040056462	0.023717642	0.012888981	0.007762137	0.005558074	0.004024812	0.003449839	0.002779037	0.002587379	0.002587379	0.002731122	0.002635294	0.002204064	0.002012406	0.002204064	0.001916577	0.001677005	0.002108235	0.010445345	0.037516998	0.066696885
EPD-A-5-11-P_S4_L004_R1_001_val_1	0	0	0	4.91E-05	0.000491067	0.000834813	0.001129454	0.001571414	0.003486574	0.008053495	0.013946296	0.020182844	0.029267579	0.049597743	0.077195695	0.104990073	0.134503185	0.178944727	0.246073553	0.313889872	0.394670354	0.483406118	0.588003337	0.714256601	0.845616959	1.009780577	1.202622493	1.41923204	1.66299758	1.894290023	2.097935408	2.296768339	2.477382693	2.62175632	2.727728527	2.809196502	2.773545055	2.633296389	2.468789024	2.26838468	2.007726444	1.721238097	1.456602221	1.206698347	0.995146787	0.797345097	0.633623439	0.525736072	0.443138643	0.402723849	0.404098836	0.433857482	0.51232995	0.62164141	0.760269556	0.944763338	1.177725408	1.476441318	1.824951397	2.212943243	2.650827472	3.082573367	3.448172569	3.750571479	3.942480368	3.941792875	3.835280495	3.605510358	3.24339773	2.824419571	2.329964452	1.843022653	1.39796885	1.005459189	0.698837105	0.474517809	0.311729179	0.196230277	0.117806915	0.066195799	0.038499634	0.022294431	0.012767736	0.007218681	0.004419601	0.002897294	0.002160694	0.001866054	0.001571414	0.00103124	0.001129454	0.00088392	0.000392853	9.82E-05	4.91E-05	0	4.91E-05	9.82E-05	0.00014732	0.000245533	0.002553547
EPD-A-5-11-P_S4_L004_R2_001_val_2	0	4.91E-05	4.91E-05	4.91E-05	0.000687117	0.001276074	0.001766872	0.002650308	0.005644175	0.010159514	0.014773013	0.023460134	0.035877318	0.052220885	0.076024577	0.106846678	0.142723996	0.188024632	0.249030797	0.314257823	0.389644363	0.490306989	0.604711953	0.715386854	0.844368513	1.017276573	1.196074207	1.391804364	1.640589762	1.86959601	2.092025567	2.308418311	2.467780352	2.605498211	2.715731394	2.801375608	2.770847986	2.6302835	2.470676059	2.266356941	2.008639023	1.722454833	1.450601939	1.213301209	0.998429938	0.800981988	0.650257988	0.542478794	0.457963415	0.417325358	0.418503273	0.455558506	0.533349955	0.631754911	0.766184425	0.954454456	1.199902429	1.504393376	1.823706417	2.181596163	2.624835644	3.055756101	3.428222541	3.732173611	3.900615411	3.915388425	3.811535613	3.581744089	3.229989315	2.79651671	2.306602359	1.819191077	1.381939329	1.008442213	0.702037154	0.466797775	0.30601242	0.195582918	0.118576745	0.071950956	0.042404929	0.025325166	0.015018412	0.009717796	0.00672393	0.005742334	0.004907978	0.004809818	0.005006137	0.004319021	0.003484664	0.002748468	0.003042946	0.003386505	0.002944787	0.002404909	0.003092026	0.003877303	0.014036817	0.041717812	0.095214771
EPD-A-5-11-S_S22_L001_R1_001_val_1	0	0	0	0	0	4.28E-05	0.000256879	0.000299692	0.000299692	0.000599384	0.000856263	0.001370021	0.002740043	0.005351646	0.007321052	0.009119205	0.013058016	0.017767465	0.023461616	0.02838513	0.034892732	0.04298442	0.051375801	0.06190784	0.072868011	0.086439785	0.104035997	0.122402846	0.141968464	0.164017245	0.184396313	0.202035338	0.223613174	0.242793474	0.256450874	0.270193901	0.273190823	0.269979835	0.266811661	0.259576235	0.259704675	0.262958476	0.254695534	0.24626134	0.245961648	0.259704675	0.278199963	0.309325136	0.368107615	0.436865562	0.521592821	0.660949682	0.83798213	1.046353817	1.321899363	1.669542284	2.101826838	2.62992726	3.260479593	3.960860202	4.732353483	5.481327037	6.150325594	6.683135465	6.949090862	6.94960462	6.761783254	6.363792048	5.701643598	4.930107504	4.086302783	3.215226075	2.432001987	1.76287499	1.226468813	0.824153477	0.536534617	0.33060328	0.202934415	0.123687241	0.069614211	0.039131235	0.021192518	0.011516742	0.008733886	0.006293536	0.004152877	0.003339427	0.002868482	0.002226285	0.001969406	0.001541274	0.001070329	0.00081345	0.000642198	0.000727824	0.00081345	0.000599384	0.000385319	0.000685011	0.001669714
EPD-A-5-11-S_S22_L001_R2_001_val_2	0	0	0	4.28E-05	8.56E-05	0.00012838	0.000256761	0.000256761	0.000299554	0.000684695	0.001069836	0.00149777	0.003337888	0.005648734	0.007317677	0.009542936	0.012880824	0.017245755	0.022552141	0.028842776	0.034149162	0.04322137	0.054861185	0.066543792	0.07933903	0.088154477	0.105357439	0.125470353	0.14100437	0.158506886	0.181486961	0.205451285	0.224109223	0.242296433	0.257274135	0.27477665	0.276060453	0.267972494	0.27327888	0.270368926	0.263136836	0.265148127	0.257530896	0.254449768	0.262024207	0.269470264	0.297414378	0.339052391	0.38886395	0.452754549	0.54493161	0.676735391	0.841918053	1.053018071	1.325954604	1.689228079	2.117119642	2.625505658	3.249733504	3.950989534	4.710230669	5.452782365	6.103841695	6.631613137	6.921624251	6.917944015	6.751306377	6.319905752	5.645994727	4.89993397	4.053479812	3.209464881	2.436487053	1.76360307	1.228299984	0.828823262	0.540053158	0.338282109	0.210201356	0.123587442	0.069410953	0.040183036	0.022723314	0.014464181	0.011725401	0.007873992	0.005905494	0.005220799	0.003723029	0.003680235	0.00397979	0.003166714	0.002353639	0.002139672	0.001840118	0.001668944	0.001540564	0.00136939	0.008986621	0.033421673	0.060809472
EPD-A-5-11-S_S22_L002_R1_001_val_1	0	0	0	0	8.73E-05	0.000130943	0.000130943	0.000261886	0.000829305	0.001265781	0.001484019	0.002182381	0.002706152	0.003622752	0.005586895	0.008642227	0.012483217	0.016891626	0.02121274	0.026668692	0.034263377	0.040854166	0.051416889	0.060190059	0.070185363	0.088124532	0.104579682	0.116539128	0.13644244	0.161976294	0.183800101	0.205449317	0.224086848	0.23814138	0.251584845	0.266075853	0.271051681	0.271357214	0.269305776	0.264722777	0.268083643	0.265988557	0.253985464	0.242768027	0.24399016	0.260750844	0.280435917	0.315310361	0.36965164	0.435734127	0.521239802	0.657158471	0.828126173	1.036674471	1.317721455	1.67043782	2.102592843	2.633173234	3.259996613	3.945176851	4.685571321	5.449448207	6.143008787	6.670708436	6.978904235	7.00186288	6.797810287	6.375563272	5.715567707	4.940778918	4.080309863	3.215519695	2.443742591	1.775541274	1.225363104	0.816428613	0.529925677	0.33525732	0.206453212	0.12107848	0.067479211	0.03548551	0.019816017	0.011173789	0.007638332	0.006154314	0.004190171	0.003229923	0.002618857	0.001745905	0.001876847	0.0018332	0.001265781	0.000960247	0.000567419	0.00017459	0.00017459	0.00017459	0.000130943	0.00017459	0.000960247
EPD-A-5-11-S_S22_L002_R2_001_val_2	0	0	0	0	0	8.73E-05	0.000130933	0.000130933	0.000523731	0.000960173	0.001527548	0.002444078	0.003709761	0.004888155	0.006546636	0.009252579	0.013093273	0.018156005	0.022345852	0.026361122	0.034173441	0.043295088	0.050583676	0.061276516	0.074893519	0.089296119	0.101298285	0.117184789	0.141363699	0.165586253	0.186753711	0.202989369	0.225684374	0.243665802	0.253791266	0.267757424	0.274740502	0.278668484	0.277708311	0.269808703	0.264615038	0.264309528	0.261734518	0.255449747	0.259246796	0.274653214	0.296518979	0.338897538	0.389044772	0.443643718	0.532416106	0.680762884	0.855383495	1.063261019	1.343195186	1.697455497	2.124907201	2.616515941	3.231637885	3.936536035	4.684074609	5.413588111	6.077242452	6.631786189	6.92184582	6.93389163	6.758878221	6.315758234	5.644247929	4.893785191	4.048483515	3.207328043	2.443902965	1.770603246	1.226795993	0.825443546	0.542890724	0.342563654	0.212198304	0.127266609	0.072187576	0.040763722	0.023655179	0.014009802	0.010430974	0.007768675	0.007419521	0.006633925	0.005804684	0.005150021	0.004364424	0.004146203	0.003622472	0.003578828	0.003753405	0.003622472	0.00462629	0.00545553	0.014795398	0.040414568	0.094358851
EPD-A-5-11-S_S22_L003_R1_001_val_1	0	0	0	0	4.18E-05	4.18E-05	0	4.18E-05	0.000292573	0.000835922	0.001379271	0.00192262	0.00234058	0.003552667	0.006102227	0.008359216	0.010574408	0.015004792	0.020814447	0.026624102	0.032726329	0.042255835	0.053875144	0.063488242	0.072975952	0.084428077	0.099600053	0.113977904	0.135795457	0.161040288	0.183442985	0.20300355	0.222020765	0.240243855	0.252949863	0.265196113	0.268706984	0.270378827	0.268790576	0.264861745	0.267244121	0.259929808	0.248895643	0.24413089	0.241121573	0.252197533	0.27961576	0.316312717	0.365590292	0.436434644	0.525878251	0.657494099	0.835879759	1.040429764	1.308927768	1.672929809	2.108444939	2.629474845	3.261933094	3.987889169	4.73679129	5.472945608	6.157816138	6.691343071	6.976601302	6.970415482	6.790190795	6.368593758	5.686105604	4.916430832	4.063247497	3.217587455	2.434872307	1.755602451	1.233694828	0.83299583	0.539545568	0.331108528	0.20108093	0.118115716	0.063906203	0.035735646	0.02035469	0.011201349	0.007941255	0.006478392	0.004597569	0.003176502	0.002591357	0.002089804	0.001880823	0.001462863	0.001044902	0.000585145	0.00020898	0.000334369	0.000417961	0.000376165	0.000459757	0.000417961	0.001212086
EPD-A-5-11-S_S22_L003_R2_001_val_2	0	0	0	0	0	0.000125305	0.000125305	0	0.000375914	0.000960669	0.00162896	0.002673166	0.002840239	0.003592067	0.006098159	0.00818657	0.011193882	0.016373141	0.021928313	0.027650559	0.035837129	0.043856626	0.051333137	0.061399277	0.073679132	0.086752584	0.101705605	0.117911673	0.140257668	0.161016471	0.181399361	0.205416085	0.226007815	0.241712664	0.25608093	0.267233044	0.268193713	0.271201024	0.272078157	0.270073282	0.272412302	0.26497756	0.254076056	0.254577274	0.254117824	0.259631228	0.289704344	0.334605175	0.383306915	0.450804351	0.539269432	0.670964616	0.858963355	1.076784599	1.343224047	1.688354813	2.127839978	2.636368003	3.245014441	3.934273536	4.660664574	5.424688775	6.095820464	6.629409418	6.935528671	6.949521023	6.793725579	6.36322058	5.673209658	4.897908039	4.040490108	3.197398676	2.430241859	1.76098974	1.227484321	0.82467165	0.540271869	0.338322547	0.203787124	0.120626607	0.069711152	0.040807547	0.023473737	0.013867048	0.01052559	0.007476511	0.005221027	0.004886881	0.004385663	0.004093285	0.003717371	0.003007312	0.002923775	0.002840239	0.002589629	0.002213715	0.001963106	0.001754265	0.009439617	0.03558652	0.065367257
EPD-A-5-11-S_S22_L004_R1_001_val_1	0	0	0	0	0	8.55E-05	0.000213823	0.000342117	0.000726998	0.000940821	0.001325702	0.002266523	0.003207343	0.004875162	0.00803974	0.009921382	0.011888552	0.016293303	0.020911878	0.02617192	0.034553777	0.044133042	0.051574079	0.061324402	0.072571485	0.087710145	0.10280604	0.119184873	0.141978392	0.164600853	0.18606867	0.203431087	0.222375795	0.242261322	0.252482056	0.264156785	0.280364559	0.278953328	0.265610781	0.26514037	0.265439722	0.258640155	0.248333892	0.240336916	0.248291128	0.257870393	0.274377519	0.307990475	0.356998679	0.432478156	0.524421994	0.662252222	0.836688927	1.037725198	1.311375719	1.675900964	2.115093158	2.641311265	3.26995053	3.955594975	4.691060151	5.445812151	6.142019446	6.693896298	7.001074246	6.990767983	6.796317457	6.385093295	5.711551225	4.924768558	4.056647668	3.208754422	2.432406311	1.760745883	1.227215034	0.822491088	0.530964974	0.326849653	0.201250094	0.118457875	0.063505395	0.035751185	0.019928292	0.010520086	0.006585745	0.00401987	0.003335637	0.002907991	0.002138229	0.002009935	0.002009935	0.001796112	0.001368466	0.000769762	0.00047041	0.000342117	0.000128294	4.28E-05	0.000427646	0.001111879	0.003121814
EPD-A-5-11-S_S22_L004_R2_001_val_2	0	0	0	0	8.55E-05	8.55E-05	0.000171028	0.000470328	0.000641356	0.000983413	0.001368227	0.002095098	0.003463325	0.004788795	0.00662735	0.009834132	0.013211943	0.017102839	0.021848877	0.027321785	0.035445634	0.042201255	0.051351274	0.062254334	0.073456693	0.086070037	0.101120535	0.123952825	0.145331374	0.163716926	0.183727247	0.203652055	0.224004433	0.243758212	0.259065253	0.270695183	0.273474395	0.271764111	0.273303366	0.270866212	0.271678597	0.266248445	0.254746786	0.254960572	0.257525997	0.270951726	0.29446813	0.329015864	0.383231864	0.451172891	0.546563976	0.67966682	0.837996351	1.052465951	1.34885815	1.699551863	2.118058332	2.632853784	3.24966767	3.937372824	4.690325309	5.449434815	6.099770266	6.62204821	6.920150693	6.939177601	6.750233988	6.309066258	5.663818901	4.889744411	4.035799662	3.192330403	2.423087464	1.767706676	1.228454164	0.828547033	0.543357193	0.33923481	0.209210477	0.125748623	0.069352012	0.0400634	0.023174347	0.014409142	0.011159602	0.009235533	0.00765352	0.006028751	0.004959823	0.005216366	0.005216366	0.00427571	0.003805382	0.003420568	0.003206782	0.003078511	0.003292296	0.00397641	0.0138533	0.039892372	0.091115374
EPD-A-5-12-P_S5_L001_R1_001_val_1	0	4.21E-05	8.42E-05	0.000126371	0.000379112	0.000758224	0.00130583	0.00189556	0.00522332	0.010573011	0.015796331	0.025948106	0.040143742	0.06053154	0.089765283	0.120810339	0.161459564	0.221611992	0.298740211	0.376416036	0.465212478	0.569721003	0.685855628	0.825031835	0.976255377	1.156038685	1.368172878	1.595597921	1.877362341	2.14712155	2.376610647	2.618778931	2.831081619	2.997680256	3.10501106	3.160192909	3.136561598	2.987233616	2.788915946	2.555382989	2.260728763	1.94273809	1.623399463	1.350523111	1.109829151	0.883541445	0.701988948	0.569636756	0.470562168	0.405270667	0.388042135	0.4123053	0.473300199	0.561591158	0.689225512	0.856835115	1.067031625	1.33270485	1.637426605	1.97930133	2.36300474	2.72273985	3.032179443	3.286226568	3.430794589	3.446548797	3.379151118	3.165247735	2.834577874	2.469450949	2.041559936	1.610214792	1.22482644	0.901570324	0.624692235	0.415717307	0.268074267	0.161712305	0.098737599	0.059141463	0.032940615	0.019334709	0.010741505	0.005686679	0.00463359	0.003032896	0.00189556	0.00130583	0.000968842	0.000800347	0.000800347	0.000547606	0.000505483	0.000631853	0.000505483	0.002274672	0.002401042	0.00058973	0.000505483	0.000631853	0.001684942
EPD-A-5-12-P_S5_L001_R2_001_val_2	0	4.21E-05	0.000168377	0.000336754	0.001010261	0.001557486	0.002230994	0.003662197	0.006987641	0.012754549	0.019152871	0.028455694	0.042304692	0.064572535	0.092607287	0.127587584	0.169976465	0.224951518	0.302615356	0.379353121	0.460005649	0.568356174	0.69017685	0.824541604	0.973849807	1.150140405	1.355433922	1.595455171	1.867846876	2.135776594	2.387079095	2.614429983	2.811430938	2.977913583	3.092031017	3.156140516	3.126590372	2.981491592	2.798213353	2.575871677	2.288283958	1.963737512	1.647104781	1.344868272	1.086914885	0.881579274	0.712697259	0.581784231	0.48185255	0.428392889	0.407935097	0.424393938	0.486988045	0.573281198	0.695817476	0.867435616	1.075254786	1.340195814	1.64739944	1.980448918	2.362369787	2.725642916	3.043117532	3.297577099	3.412873171	3.421586674	3.333904412	3.118381999	2.801959739	2.429004939	2.011598642	1.590908995	1.207051792	0.873833937	0.610155736	0.411639389	0.265825007	0.161473432	0.099637022	0.060910338	0.034517261	0.020415697	0.011954759	0.006692981	0.004798741	0.003746386	0.003409632	0.002778219	0.00159958	0.001473298	0.001852146	0.002104711	0.002146805	0.001683769	0.001178638	0.001347015	0.002062617	0.002483559	0.010481461	0.037421763	0.066929812
EPD-A-5-12-P_S5_L002_R1_001_val_1	8.61E-05	4.31E-05	4.31E-05	4.31E-05	0.000215357	0.000602998	0.000904498	0.001679781	0.005383914	0.011198541	0.016022528	0.02528286	0.03841961	0.056767989	0.084505914	0.118230751	0.159406925	0.216131843	0.291162068	0.372739133	0.464610241	0.567119964	0.68651364	0.825030979	0.983748763	1.170549043	1.37302728	1.594241538	1.860422245	2.148267823	2.397866075	2.615160843	2.821860069	2.984238915	3.092046408	3.159539154	3.1321458	2.987770762	2.793605288	2.568600755	2.271925559	1.941611668	1.624348385	1.344815571	1.100988874	0.873787704	0.694309547	0.567507605	0.466763807	0.39922799	0.385143671	0.412106312	0.470511011	0.562683618	0.689227133	0.860995524	1.062267765	1.310057022	1.624133028	1.976930144	2.350875274	2.728912178	3.060216709	3.324157708	3.473529018	3.470729383	3.388463177	3.178059818	2.838011811	2.463119112	2.038392906	1.602812729	1.215515493	0.886321456	0.618504039	0.413269237	0.271004694	0.168150402	0.101519082	0.061204334	0.033552552	0.018089951	0.009777188	0.004953201	0.003402634	0.002799635	0.00198128	0.001378282	0.000947569	0.000602998	0.000689141	0.000775284	0.000473784	0.00034457	0.000258428	0.000258428	0.000301499	8.61E-05	0.000172285	0.000387642	0.001421353
EPD-A-5-12-P_S5_L002_R2_001_val_2	0	8.61E-05	0.000215275	0.000215275	0.000559715	0.00120554	0.001851365	0.00292774	0.006802689	0.013260938	0.020795562	0.028244075	0.038792549	0.059889495	0.092309905	0.128131659	0.165675612	0.221431828	0.296175296	0.375267318	0.466070298	0.573406395	0.684445221	0.81111301	0.974420598	1.162527862	1.368072398	1.609912293	1.874614389	2.13720679	2.394589537	2.61821717	2.795431521	2.962786278	3.091822092	3.144392238	3.123166126	2.991547013	2.799866185	2.579209347	2.282302116	1.935321929	1.611677547	1.337331133	1.101691157	0.886028698	0.708383797	0.585461793	0.479589565	0.416729276	0.400497543	0.417159826	0.48083816	0.57456888	0.696888114	0.866869226	1.072542927	1.32342437	1.630062029	1.967225678	2.324452954	2.707168785	3.055828118	3.292027808	3.420245577	3.435831484	3.353165898	3.12932299	2.807917469	2.449054103	2.022766619	1.602162394	1.217638253	0.885555093	0.620164117	0.414920966	0.267715946	0.166493657	0.102255608	0.05941589	0.032807905	0.019245582	0.011452628	0.007879064	0.005554094	0.003616619	0.003831894	0.003961059	0.003444399	0.003487454	0.003444399	0.00284163	0.002798575	0.002884685	0.00284163	0.002884685	0.00284163	0.003315234	0.014638698	0.042107783	0.098768154
EPD-A-5-12-P_S5_L003_R1_001_val_1	0	0	4.10E-05	0.000164106	0.000574372	0.00106669	0.001353876	0.001435929	0.004348814	0.010789983	0.017108071	0.025436461	0.038113665	0.059857736	0.089930197	0.125418163	0.16742935	0.221502343	0.291862876	0.366079905	0.456215235	0.558248265	0.681040729	0.816387317	0.970770224	1.16215908	1.380830591	1.616815306	1.880287809	2.159350402	2.389509347	2.603832044	2.837929538	3.013194959	3.09844813	3.159290503	3.135946396	3.005481968	2.816185466	2.580652043	2.287066052	1.953725334	1.637041395	1.356419794	1.10566552	0.874398858	0.701143738	0.572197292	0.465282103	0.409116756	0.393444614	0.413670703	0.473610492	0.555991805	0.68067149	0.847280309	1.048187324	1.30616227	1.624979589	1.967017936	2.344708355	2.7317118	3.055083066	3.304278331	3.453779079	3.458620211	3.349735748	3.142879883	2.84063729	2.465531544	2.022896097	1.601881642	1.220621913	0.880593868	0.618393187	0.414163021	0.26244684	0.163613881	0.100884286	0.05981671	0.034052036	0.018954266	0.009969452	0.005661664	0.004061628	0.002789805	0.002051327	0.001107717	0.000738478	0.000861558	0.000943611	0.000533345	0.000410265	0.000451292	0.000369239	0.001230796	0.001271823	0.000369239	0.000369239	0.000820531	0.002543646
EPD-A-5-12-P_S5_L003_R2_001_val_2	0	0	8.20E-05	0.000204967	0.000655893	0.001516753	0.002049666	0.003279465	0.006927871	0.011601109	0.018365006	0.029679162	0.043411923	0.064195535	0.089406425	0.123225912	0.168236574	0.220667027	0.28928984	0.368038002	0.463306472	0.567265524	0.687662897	0.830524608	0.978551477	1.152363142	1.372169309	1.601567912	1.859907798	2.140957981	2.384130339	2.619309	2.83345809	2.981157012	3.098397899	3.184811812	3.149188619	2.98460045	2.796728077	2.584136734	2.281073139	1.948699323	1.641126464	1.365118458	1.119527495	0.886685453	0.702502478	0.575013261	0.474169701	0.420099515	0.406161788	0.425141693	0.487205576	0.575300215	0.691967196	0.857744171	1.061931884	1.322690375	1.631247074	1.969687901	2.345924567	2.719824614	3.044450694	3.277169756	3.403306193	3.411217903	3.331649874	3.127011235	2.806320514	2.430370801	2.004901161	1.590950643	1.21586179	0.884758767	0.61293208	0.412310785	0.268137288	0.165244062	0.100023694	0.061407989	0.035992133	0.020250699	0.011724089	0.007214824	0.004386285	0.003033505	0.002746552	0.002705559	0.002664566	0.002213639	0.002172646	0.002008673	0.001803706	0.001926686	0.001885693	0.001475759	0.001598739	0.002008673	0.012502962	0.041362257	0.070426519
