EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
CAF30123	134.6581973	97.99679406	212.6064484	222.4741996	174.1897043	250.8355097	242.7510963	84.30991757	261.7229683	261.0854836	214.0282608	203.7192678	136.0907316	221.4589341	172.0813865	177.1722333	139.863649	202.0958312	65.69953783	120.3633567	134.7116853	0	168.4146445	52.41546897	184.5653254	219.3626304	91.93271756	278.8300538	170.8358093	110.6389631	129.9092936	143.6455833	320.273998	0	236.3293408
CAF30124	131.0375578	86.33937604	158.5921486	143.8375946	458.6704137	161.7405619	138.6608236	109.3380536	202.8007286	314.7932387	376.8808573	224.9610431	206.5972928	107.2218422	81.90852111	83.42528361	306.0127806	215.0868358	200.4935332	56.70349096	232.9440006	665.071228	46.66888268	127.752783	254.2178965	127.6033414	348.629596	442.8156297	153.5870995	130.3717261	127.4846785	71.62039085	224.2052775	321.2748326	218.1395089
CAF30125	121.561823	138.8985446	111.4600949	147.1616488	40.64131747	114.483702	156.3759202	220.3292262	213.4827763	313.797338	78.91915485	130.3728764	105.2381749	163.9169715	158.9336209	167.9379612	90.97181552	104.1889255	47.21142615	79.35925767	149.4419402	0	122.4376171	97.26049631	114.7342838	68.84638981	142.7559444	19.98737884	92.57740094	137.653831	125.6720212	104.6008174	132.3632652	123.5540563	111.723185
CAF30126	63.84914576	19.87430113	31.88192012	72.78137382	35.93781628	89.81198875	75.37333691	68.88935507	84.88952461	264.7072811	0	36.98499223	57.34917787	121.3608211	30.97289152	42.71591671	117.3967417	49.56489821	44.9957752	0	36.65664436	0	56.21078809	55.29229597	130.2690498	58.32488426	56.78885843	0	74.89865186	49.38778794	41.02755908	53.42506526	44.86966428	390.8503841	0
CAF30127	96.93049922	81.20383008	128.8662745	93.69901348	8.324254569	115.6781507	104.2598454	91.57478088	221.9568594	186.7648392	0	117.3578826	70.66249814	379.3500217	61.96504128	44.38488035	18.70806604	129.5138028	121.0170979	85.44869887	42.7635671	0	77.99493115	83.24251471	120.0445064	59.75674815	80.38848114	0	108.9587203	100.7529347	78.14895136	23.15596763	38.09826501	0	0
CAF30128	658.9615592	788.3437115	885.026641	930.2239651	405.2370376	483.9212831	524.8260824	1167.639772	621.3364061	514.1141349	478.8508955	502.704965	814.4243959	1275.477567	1235.707446	1437.697156	547.1395091	652.9329633	718.0188515	1073.298049	840.2187972	0	557.9305193	895.8783936	842.1464321	1334.238037	626.1037213	351.5567627	1083.595218	822.0504631	923.629808	1013.163584	628.4505651	827.7902229	684.976874
CAF30129	35.29351877	20.2149799	0	49.32794794	7.353376013	47.51276815	17.7158167	52.6955526	20.84301195	44.91810959	12.93360096	8.11218713	51.27130124	37.8446398	13.55954079	66.25552701	11.1244129	41.87976249	42.59185115	35.16353423	68.66985049	0	0	12.42515947	101.900295	0	0	0	72.27130641	75.1091649	15.94567159	59.81834661	18.18031948	0	119.2098212
CAF30130	384.8216826	789.3938316	1332.847056	501.6974547	0	0	0	836.0746436	0	719.7979786	1010.161577	301.8217392	555.9541629	1280.476661	0	0	477.5480114	442.322998	931.0125438	699.1132865	444.0405266	0	1331.998829	0	321.0800313	990.9926899	879.4188635	0	1753.623799	762.8865527	1301.324757	826.3427241	671.716887	2002.829358	0
CAF30131	13402.72575	24937.58868	22116.34715	20204.23073	1945.320886	15400.12524	9574.197793	21068.17401	13531.22977	3528.046008	3410.947418	7869.635756	11355.62486	17295.32949	27913.03772	30233.45846	5274.365721	10377.96882	10016.97193	9126.950213	13354.32022	5708.78335	9125.907133	11489.33427	11253.58298	9707.667392	8911.667301	4814.576203	9882.776555	9487.948932	8616.094051	8345.773884	7943.892293	6904.575258	5687.273308
CAF30132	2190.128619	4132.766449	2791.027951	3620.054753	1643.44674	1897.489325	1900.005031	3843.992018	2214.562111	1218.304534	1237.283771	1228.723273	2056.416672	3304.586739	3787.257392	5183.357514	1415.363662	1323.749436	1609.872879	2123.122023	2311.212437	0	1632.905817	2134.834431	2007.077005	1693.049734	1775.041069	1528.446811	1496.823724	2204.866317	1937.257969	2211.183978	1991.882416	1609.637508	2365.69153
CAF30133	2379.311055	3400.27736	4933.874617	4768.117825	138.6769406	1805.445457	2106.469943	4402.636662	1526.787779	3734.341755	1090.987706	2489.460078	2708.57221	4412.290203	3539.372935	6010.999256	408.5970501	2460.092669	4476.003091	5174.566628	5038.511539	0	3850.004799	3821.731781	2988.354423	4432.990509	1925.210832	3109.961689	6216.874502	3739.013272	4948.221168	3588.069748	2916.149629	2867.549479	3266.462703
CAF30134	4212.157838	5522.693645	3698.321371	4003.285192	3270.063773	2583.312602	3120.464612	4224.611722	3101.191431	2221.912778	1665.585274	2680.631724	3757.906321	6820.025725	5572.071856	5065.469234	2273.653785	2701.57436	4775.254653	3919.029655	3999.68724	0	4947.223215	4909.007669	4738.472401	3272.558598	2652.20897	3564.169042	4970.516381	4715.462604	3145.448792	2541.341775	1814.935301	5421.479811	4291.207975
CAF30135	49.18262321	52.5207444	54.04056316	46.75699113	0	38.59956491	38.22227524	30.31684533	24.05426461	0	0	30.91778284	28.1684589	100.1980081	81.52788066	54.35509124	0	27.54249348	12.81366679	16.5119323	62.24975669	0	92.40719608	14.58715738	73.0043539	27.27569486	0	29.06491446	0	22.57099066	0	0	17.86106913	0	0
CAF30136	51.62841351	110.3957511	71.43904209	61.23239059	0	52.55777182	44.31101114	126.0986604	30.97721642	0	0	24.43697164	61.92477769	119.1886471	20.57352339	199.7270446	43.34477464	113.5991297	88.77953862	20.51074157	103.8762494	0	34.92040749	34.1051858	0	118.8373547	38.43292386	0	74.89278106	50.85960134	21.69319957	114.4098066	0	107.811716	33.96261327
CAF30137	56.6200266	47.47800022	26.50948046	77.79994536	0	51.21693963	41.00637059	40.21615	65.75228273	37.27734143	0	29.49823191	90.32690654	97.84523556	22.33088939	107.2626423	0	75.64398591	35.91768587	0	27.35445356	0	0	38.20900649	45.87684213	84.98682577	90.70752681	0	0	62.84456543	20.35089162	25.70736079	0	0	98.9441819
CAF30138	8.895932826	0	7.866937315	10.80975261	0	17.23141359	18.46638069	18.12174966	0	65.87378933	0	36.65438061	36.65866965	11.99456636	0	20.32840116	39.12786018	24.06823357	10.90323999	51.17212934	18.72681937	0	0	51.59785908	58.30975162	0	0	0	28.74411395	0	34.6357246	46.05054302	19.05318657	0	0
CAF30139	52.47719566	0	43.19063762	0	0	94.0736043	71.93044257	0	0	0	0	0	87.95166909	67.01183342	0	63.60771595	0	69.17930834	0	252.393061	112.9555582	0	0	143.6985543	224.9416137	136.2520855	136.9734919	0	0	0	40.8851652	107.2954659	0	0	0
CAF30140	220.2029146	227.5412457	234.5391334	251.1297675	203.0000422	283.3833357	245.2738196	227.1422305	214.3282975	189.313447	260.5536285	250.1276505	228.6319071	252.0748117	290.1565464	294.3055893	205.5060376	213.4427084	215.578752	161.2659441	170.0578107	112.3305315	209.4421457	117.4961578	159.8331363	253.4773161	227.5252305	167.1743722	147.2829649	159.5352738	173.9152947	108.1210315	147.6391284	83.57773181	98.82820391
CAF30141	868.7209706	1197.726131	1191.762561	1786.785675	448.6181518	628.1191135	925.590344	1451.108717	1059.491402	1410.989149	454.9786348	765.3496959	1260.341245	2826.338718	2225.171829	2307.778242	565.2772029	1180.077652	699.5016244	583.1236662	998.7273776	1490.687832	574.5554547	727.9877408	573.0774639	1114.266877	627.0380789	645.8219561	494.9696648	1103.593615	885.818143	1425.582082	1788.755685	729.944481	353.3015363
CAF30142	1.486717472	0	3.162168872	2.73714241	0	0	2.950329897	0	0	11.28065476	0	4.263182032	3.865420162	6.190745096	0	5.165245794	3.599666454	0	13.47791065	21.63104202	5.282922892	0	0	0	5.544550811	0	0	0	0	10.74479086	4.240080379	0	0	0	0
CAF30143	6.265820067	17.71569482	15.10244502	11.62704431	11.20132479	29.74256095	2.475828126	11.29753207	7.845277771	29.41617321	0	14.20419993	6.220477097	9.685666673	0	16.5940955	3.692076315	16.85656591	20.71215734	6.828769594	0	0	0	31.36696937	35.97452913	8.937871522	0	0	9.818622431	39.65776628	6.534667269	17.44874941	14.64123826	19.8921255	23.85714092
CAF30144	27.94711262	45.20887146	12.99849845	20.34040916	0	20.92011136	23.11124493	8.166828837	17.0869013	0	19.19477751	15.41482034	46.99346964	23.32411154	11.93932763	30.09187157	7.592933062	19.18639103	30.57659586	17.46862305	18.08039794	0	99.26782814	66.24291785	40.33505573	0	24.15947097	0	68.43200726	38.51670758	55.63473954	47.00021232	0	47.57736578	90.57812924
CAF30145	7.523019302	30.11836722	8.45510398	0	0	3.16247171	15.15545446	10.80150467	7.626435398	0	8.31580462	3.469131451	15.11026904	14.35972877	0	19.74487	0	4.124964564	13.88712213	14.89401639	8.324436692	0	21.54973534	0	12.59689349	0	22.00149463	10.40587893	0	8.566884399	3.629770044	0	7.416370375	0	13.04182814
CAF30146	118.9703654	118.8448286	78.38677648	96.9408367	0	223.3436679	186.0333652	62.39335862	84.0956597	319.2998131	0	223.9430468	132.0776378	93.81531479	19.85973411	61.44748056	0	226.3849976	61.13203009	21.03607	70.21397087	0	39.32694852	49.93240505	65.17153114	37.76196853	157.7495997	0	69.93303451	74.83058846	64.27075643	0	0	110.9384346	213.2481625
CAF30147	829.8551601	705.9347038	469.3294951	640.7576603	278.2732963	700.115676	805.5020144	624.4769057	619.106831	633.4478982	373.216906	635.6114077	915.2963913	535.5072385	454.7707524	591.4248588	462.1750339	873.9873163	289.8833962	404.3446796	423.314412	0	423.4822937	436.8691262	195.9506072	78.71202282	238.6216835	116.1903666	165.5143534	508.20726	223.1827926	204.0485362	424.4682771	630.99596	260.906268
CAF30148	514.9396283	360.081598	852.5455614	202.2673662	153.0203517	456.7138965	540.6840347	1287.296232	0	344.0333464	239.9418954	1065.238671	283.2038248	218.3179909	485.4954453	538.9559366	669.9487571	2031.195023	198.6783974	818.9776964	316.559171	0	481.0305922	1326.34371	517.1310977	0	0	1375.282828	452.2427184	1607.460792	659.1868742	0	885.6314175	0	0
CAF30149	729.0719509	487.9122868	360.150782	413.5147658	381.8251082	612.104778	666.0038296	413.3310616	419.3634993	479.8184096	517.2171929	600.5168521	474.6789642	502.1118951	570.7151039	383.4859144	546.3591014	443.328819	302.4351679	341.2647239	313.824674	689.5280318	307.6193274	359.1396181	339.4686079	244.5342066	210.66381	725.5105263	362.6717588	451.871296	365.1422772	392.6296659	447.4727874	388.6067558	203.8886512
CAF30150	14.28183642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.81705868	0	0	0	0	0	0	0	0	0	0
CAF30151	10.7793326	16.34989289	13.21512246	6.815364535	0	9.056298749	9.63589852	12.84722329	20.21156797	8.945946764	8.109840224	25.23505248	2.800888762	9.192464596	0	3.620201547	10.21270118	0	8.591015548	6.979829156	12.06896821	0	0	14.77656385	3.911185046	18.08601134	21.18158337	10.58622215	9.275658927	46.57586213	14.96664555	8.103082054	21.01917753	53.7937884	0
CAF30152	180.634131	307.1156316	188.1002235	226.22496	70.50581769	131.604823	158.7627521	247.4082744	204.3249889	214.5459881	112.1821612	171.469864	206.0781525	319.6138802	163.7244103	195.8827769	123.0547784	207.9284416	209.0337403	198.89873	213.8265941	258.1588037	110.2894462	187.3534768	163.2656812	192.3958085	257.4668114	41.0129133	247.200705	163.5168219	147.6724195	194.3718808	114.9055046	79.64511653	103.6312558
CAF30153	267.7435257	357.0849332	276.7731019	326.455066	66.61363001	153.2412403	244.3453268	357.83384	222.8042772	336.1147013	53.27816882	163.2266475	267.5537559	379.5168708	288.4437598	434.8446319	82.06950448	216.2570639	255.6413619	205.5280371	234.7548035	0	275.2897089	243.7904122	212.7940503	133.8245798	357.5983165	68.158297	303.6115635	61.73849876	141.2618287	200.2964785	146.1030356	159.6429022	194.9084929
CAF30154	16.48033645	25.48625198	5.976626503	9.912948302	6.288411927	9.669026158	14.56297669	20.81803616	3.23625626	36.66111293	4.520349066	18.80060783	23.29260085	45.09675405	9.201687411	7.98273307	4.005104601	19.27684714	27.28329471	18.43231963	18.01101964	0	19.98189675	25.53820093	22.40970344	2.409149688	3.433712189	0	18.16146956	11.77330934	7.958209	7.282266143	4.340911378	0	24.56969914
CAF30155	2.443581652	0	0	4.693036749	0	0	0	0	0	0	0	0	6.040389583	21.80731868	0	8.604078203	0	9.13353352	0	0	0	0	0	0	17.8247097	0	0	22.53496215	0	0	0	18.40129966	28.41457159	0	0
CAF30156	138.3257922	181.1157643	128.0129446	352.1549606	28.52164849	121.9100964	113.4872105	220.154034	123.8994217	255.0486841	20.60153424	83.76559078	132.3010342	356.6728747	208.7089511	460.5591761	40.70808807	139.7068416	87.57242715	29.57766351	74.17100442	0	0	95.38702092	98.9099055	44.20363305	152.2571717	0	111.6604259	16.71181891	119.5380502	127.3133451	201.8333377	95.26065282	140.3008826
CAF30157	3182.010623	3758.96299	2761.246103	4239.841241	483.9244214	2783.376417	3044.96224	3860.287654	3010.321492	3256.241271	1009.585042	2740.872397	3987.569936	4918.106879	2945.616237	6115.476615	614.3165427	3260.78221	902.8319743	1098.33087	1537.426211	0	631.4629556	1324.154987	1266.716906	1232.769455	1912.075109	534.8114765	861.6141652	1017.989765	1178.972637	1420.19079	1737.301933	2090.739653	1273.378333
CAF30158	56.11328393	25.57966233	25.15986593	103.822752	28.94837209	55.06347401	30.19076191	148.3092228	22.50790595	0	11.72846549	59.83984492	71.09551053	62.79814773	60.91356603	144.6006624	57.05465819	33.96552652	118.5546803	169.0467281	92.04416916	0	31.66879238	16.55077832	116.6187738	57.53018065	0	0	65.43070571	99.06112343	21.70485822	26.37057696	45.51891358	167.8942808	69.78706044
CAF30159	83.82176991	54.18274045	82.84581229	86.45661989	0	45.04740924	34.54687546	0	0	110.9611216	69.43882673	193.5164259	126.5960912	256.9267418	74.19591535	427.2901775	63.2202735	265.2955655	349.9268556	0	137.6595259	0	419.7971573	206.4904176	161.6860609	130.487147	131.4748932	398.9532919	435.1066062	97.70683591	39.36970839	412.6477662	0	0	158.4097965
CAF30160	122.1854562	85.647032	59.11515556	139.6618085	15.4761827	165.7121795	107.9120957	98.02252814	182.8936306	167.4794499	35.84205888	168.3489482	133.0812819	159.0095805	89.58094637	135.661692	34.26293218	118.2717529	115.4475254	188.1953852	114.4255294	0	133.6323289	151.7492346	137.1416586	141.4962855	122.6893868	23.41279891	103.1614321	119.4749564	97.53703354	177.792514	115.3009409	119.4102448	170.0717177
CAF30161	17.41863838	70.13685703	28.96427142	130.1184687	0	61.7519915	35.93517919	122.7705865	37.3301561	40.82174269	0	0	58.81309699	158.4709143	153.0772568	249.4863014	0	66.39934644	20.52058821	232.8319629	129.0121256	0	51.47748417	23.66984567	93.29258206	0	0	66.55184425	100.2066847	35.55010565	27.88383289	149.8403018	65.12324206	0	56.51839163
CAF30162	154.2811593	308.5427815	293.7775375	221.24348	79.24875109	133.7934233	127.6684501	228.1012928	333.8783245	120.6759196	69.5483004	181.0060208	148.4884395	190.9451674	296.5207101	255.1719095	42.23537754	95.52640693	140.9279839	140.2326336	137.4579609	0	124.0749769	99.33211514	204.0847384	78.61859244	88.54634696	51.12379338	56.07794099	189.2705593	102.8760467	50.72766513	121.9894926	97.95392336	157.7942508
CAF30163	170.7495905	213.6099772	221.3279362	248.5807018	77.87411468	191.0026892	241.9146824	169.4927738	149.3749637	135.7351018	76.98236821	202.5815248	206.7286052	189.7062015	217.2439872	297.5773065	69.92453936	247.9270584	166.6153891	147.4756851	99.07973567	0	122.5919385	119.9910807	144.1615528	115.7739258	140.7762475	37.24333066	130.8405741	99.82023481	119.8929266	96.22823161	69.33858581	110.8750755	114.2716853
CAF30164	564.8730908	582.1905879	523.3924822	693.1800102	226.761388	394.1362971	494.3694071	663.1151898	317.9606775	307.0219126	187.759503	407.2007748	454.3857352	545.5374142	475.2556517	540.1526338	184.9074642	361.8499918	229.4654985	275.1259766	323.794182	0	174.9385769	212.2287995	247.6655338	317.2307355	423.4185664	331.831105	203.9903152	247.0246796	223.3868689	281.2661764	312.0964832	255.852075	184.9089267
CAF30165	39.91911428	87.02228303	132.0210178	115.8014434	107.036234	71.27235907	82.60222259	110.7957197	0	89.74630939	38.3077382	0	67.46994162	153.2922055	117.5799311	0	0	157.0094146	46.4585255	195.8309591	111.5442401	0	0	54.75984734	85.99105585	0	0	158.7422492	115.7305492	237.118806	31.78506814	166.866912	218.228364	0	254.2273636
CAF30166	53.88264926	86.62778694	69.28646933	57.0350645	43.92254764	75.76315612	79.16350203	62.83743244	73.48362286	115.7356135	62.54902846	75.03860881	80.03884027	97.95846236	33.24090682	92.50072748	51.7384919	83.95106945	87.45875901	56.48172972	79.9840189	76.89133031	68.80653693	46.77344583	83.66193612	65.41759313	29.21184956	42.98241551	84.45214156	85.66717008	99.87608075	54.90286234	39.84097369	85.47368937	33.91037056
CAF30167	74.90043614	133.8075011	63.53377074	74.86394242	33.09350925	31.8078963	115.0061275	117.9318427	55.58445604	93.62277256	0	98.45481013	102.9446724	103.2902346	18.93951772	123.1945487	53.22402328	59.26526799	28.81855002	42.51932411	134.0561106	0	0	138.6405338	144.308879	72.91333239	152.7551225	48.80869874	113.3467503	113.6527281	153.8952381	129.3762094	85.63582433	120.0724744	81.81708633
CAF30168	89.12326479	69.24697625	0	95.74982976	0	16.33259799	25.50078331	128.7090488	0	145.8293045	0	0	80.00881829	53.09622683	0	98.21668516	0	0	0	32.5972052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30169	96.00593246	70.63916717	24.23926414	61.31213371	83.7038851	85.9099151	51.3879474	36.51413596	0	18.34424136	97.63578008	84.51332045	39.1312659	31.18865744	85.74220701	40.62191967	150.8267097	27.6390672	84.05552935	100.8896483	91.76166737	0	124.8301258	87.5281364	70.59563089	0	39.75997378	211.0707331	45.20936048	85.24129581	103.2586271	130.1244848	135.7357929	123.0441116	75.24300948
CAF30170	27.41528732	44.06203375	48.80620382	29.42029104	28.98667107	62.19583266	17.25336054	11.69162461	0	133.3545999	0	51.5266336	11.77834196	51.36923273	52.14096081	15.03817314	87.32411644	32.30741105	0	24.76400376	65.17750085	0	30.53217774	62.1713611	16.72804629	32.14851673	32.59789097	0	129.6904099	0	68.58425315	133.7491705	103.2208053	0	89.2751405
CAF30171	8.126700399	14.05924002	15.86545078	7.927580883	13.62810004	25.21103007	11.96754257	23.62549299	0	0	15.85052098	5.31278771	0	25.05886705	25.99277053	7.687359509	35.40465492	21.0020781	21.45658079	0	6.990103838	383.204161	39.156961	8.280318399	21.5051376	0	0	0	38.41806587	27.93742803	16.55029627	0	25.01378686	0	20.01344261
CAF30172	23.63885742	24.49293501	17.91559231	37.10571495	4.27474131	17.97495504	13.91966333	26.36576341	0	26.92441425	6.978173694	23.16719495	33.4360028	57.94444232	40.9638223	51.07248395	6.266659664	6.344880473	17.74815025	0	52.40144721	0	31.73619504	13.67127962	29.61626266	14.01608503	16.0262999	17.75384995	44.24869678	43.23550466	8.907820537	11.6782359	31.58125217	0	101.2274103
CAF30173	24.05049856	25.61118904	21.45143311	29.36319024	6.261880566	32.80303067	30.88208386	40.40147923	10.32849633	37.03461788	31.22183337	39.50352512	30.5641688	28.21690517	24.6163283	44.74796879	13.11025788	13.97323937	12.37255073	0	26.2097951	0	0	17.3300317	12.76182692	0	33.93969323	0	26.59491116	11.78829392	19.46931865	0	0	69.08162019	35.47603479
CAF30174	2107.069102	1919.659705	1872.851803	2517.057699	1342.74794	2317.567697	1562.892162	2169.539245	951.9587226	809.2938352	751.6271334	658.9793594	1916.801966	3370.471358	2546.842835	3265.294415	627.91858	1793.671906	423.0005639	959.5595797	627.7244958	0	1021.442293	871.5682863	976.2636645	948.7803953	1668.817226	541.9871224	918.9962774	712.9970102	753.8261484	846.1552753	1234.895126	440.4610524	575.7415545
CAF30175	1275.178056	931.9087743	804.4028083	1639.183072	139.5855551	502.4411068	1255.193921	1320.20496	265.9266444	644.3230607	128.9851997	427.5029692	1405.950641	1413.249027	597.7914897	2933.289724	272.3721124	896.4750444	476.7369272	103.904188	417.9125255	0	450.8070955	215.4108031	438.7997861	411.6823215	834.7991812	0	272.8865382	377.4952227	406.0579312	535.1542982	577.0430694	311.2604315	301.5166458
CAF30176	1163.120861	1384.254072	1272.147029	1572.171476	247.1950466	551.9949798	911.8330556	1611.701576	622.3378589	389.8390867	206.7786879	398.8965202	1120.441758	1229.396116	1132.845617	1843.337291	171.2571736	889.1683434	334.2488162	470.9106592	632.2960676	321.2348491	320.4443889	235.0670796	359.7284348	413.8150596	547.772276	166.2253032	162.2528048	409.154258	541.5710914	483.8260791	597.0766381	143.3076068	299.3997321
CAF30177	48.62930925	88.72519701	7.113208778	61.03874686	7.295012424	33.6713542	67.926221	102.4002435	0	57.85632079	40.14075127	27.21240344	43.4075356	123.1253986	25.01871675	151.1205649	0	47.98866158	30.83202191	15.58127469	54.22152953	0	0	71.79291854	20.85614081	0	0	0	27.52364916	21.42766345	34.60612034	0	19.04145612	43.76281309	27.32276573
