EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
AAS95830	170.2757202	0	156.4545752	0	118.2204446	150.8215474	87.96728785	46.73003788	45.61793704	37.56753316	93.32578409	126.6902471	57.86856926	91.11517349	120.0113946	0	131.0016684	246.9143253	92.95465406	106.9408366	64.72371231	231.578822	91.62565951	49.70260644	111.6155417	155.5545354	116.4687621	108.8824351	115.8650154	109.3649985	87.5569458	137.3450388	84.470394	46.46845045	136.7627219
AAS95831	22.98520808	24.9329796	35.53966521	23.22979259	34.34106947	33.69582871	46.98071051	39.88917035	34.4150063	25.60911682	45.21067058	32.04752485	39.86463979	29.89206024	54.93243651	41.13028927	51.08289398	61.25822863	34.50558649	41.53906163	41.72112129	54.0607949	37.12024931	32.26118565	42.14004834	46.73116315	47.51909581	38.93701263	43.23461919	38.03254018	35.7931762	41.02818427	54.25955026	27.3691166	41.83219721
AAS95832	0	0	0	0	0	0	0	114.4997584	0	0	0	0	0	60.17846325	309.7652796	0	77.06029139	206.7041149	0	0	18.57560535	52.3166631	43.92768743	16.93052346	28.29738208	27.66096333	0	0	24.91326035	7.74552618	14.05519792	8.478374945	0	43.29942083	16.59504547
AAS95833	81.11512067	91.79106089	61.89053624	88.99506099	24.30875884	96.08906919	69.42773602	0	82.39872346	0	46.14801997	91.36263268	0	20.20226208	0	0	39.48387868	122.0458333	57.31610839	29.88378622	54.21899137	0	7.154592517	38.16448621	40.8415676	55.71107702	29.08295682	46.75916235	22.01177129	60.3091655	29.07923251	71.24006092	24.09187029	62.71382085	15.60023668
AAS95834	34.93099175	44.99845455	38.85489193	13.98427051	17.62157031	31.26505428	11.43207084	24.7056526	6.819445973	0	0	10.64493611	16.87402556	19.08586499	58.19058088	58.23068086	19.04393093	39.37284718	22.50076178	15.55069537	26.378135	21.3578837	23.74858872	29.96937123	25.30332815	28.09490697	31.98543919	23.01101604	15.42149722	18.89164527	26.19304845	42.39175175	29.13328156	37.18592733	20.59655176
AAS95835	0	0	24.1878317	0	14.34023201	0	0	15.86981396	8.834791899	0	0	13.61575331	0	0	0	0	32.93895156	0	6.483617111	10.04685846	14.40312768	5.557549854	11.47333587	20.08998307	24.8535676	6.425586026	8.129761221	3.862605897	8.576810054	14.71354876	26.68118867	4.666614244	4.98154583	10.43112633	25.5282279
AAS95836	0	59.33768684	102.220127	36.00358946	13.18296536	68.50418063	41.21276141	32.39913346	27.7205602	13.63003581	35.84134879	0	0	33.45892815	125.7821926	0	28.48869115	49.4768805	34.99214767	35.44577333	28.14126279	33.47702167	28.81449718	33.97297748	20.41555462	35.90735316	20.86205539	18.54361936	31.46828192	44.97785844	45.66889269	49.62332749	39.25824692	35.1852459	41.09814441
AAS95837	75.18176744	66.39383664	95.16677509	70.89109216	58.05312925	60.17957303	77.1672048	56.90938633	60.44472696	90.97967787	101.9958361	58.14360869	51.80562993	64.34712279	20.23361388	36.91742562	116.904348	122.8976974	39.89435875	33.65613814	39.13064694	75.05734242	42.15439503	30.97790742	44.98022274	39.97016622	42.72897745	69.12454407	41.09557485	45.85551021	35.94405086	52.97768301	53.20938385	50.11498284	35.29367214
AAS95838	86.57372429	80.49519323	0	83.48165944	92.14067617	66.94721316	59.39094228	132.0293393	85.50643777	92.90703043	56.44326804	99.46093627	60.06444504	86.74537857	27.12304903	48.45608865	52.41935874	52.14573123	92.24619286	75.74607614	87.60054106	171.8424715	95.04766287	70.68854156	67.92755018	65.11060024	74.75539768	80.0812231	69.46024286	93.87092394	94.84851178	72.52217172	166.2604231	139.3943373	74.55295957
AAS95839	25.4660881	24.64063266	33.86503999	34.08028133	25.79568129	60.14394191	35.20898038	31.11851672	44.81727788	33.24385519	42.22498308	41.47737853	26.57051854	40.03193267	104.3960943	43.36569131	58.64810113	15.99647158	42.7699939	28.40611399	60.26218348	48.247278	45.38329531	34.02777357	35.04052075	31.25203133	23.76425118	77.15264747	39.38863327	48.23121084	45.22772718	64.12107457	41.86539677	33.64805211	43.99962424
AAS95840	35.71854726	78.98783693	71.3567461	37.11988745	57.50835752	65.98763294	48.92842617	43.5453034	37.55875027	57.37257202	73.37138138	18.50767691	14.57534569	51.91392132	26.00205313	48.58047603	32.82102278	50.5756867	46.96762809	44.98745573	43.64304347	36.81462226	65.05562813	43.23516319	41.12967941	37.70982332	44.47409526	42.22680768	26.33763832	42.06788834	48.71205951	66.07534225	40.03793372	37.37190618	35.89621747
AAS95841	183.0599827	159.9880424	111.832255	117.6519701	76.51758643	101.257629	112.7043449	95.48333077	153.856921	54.61574799	138.7022958	156.6075507	72.11399889	85.70795105	100.2181473	57.73437595	211.7603228	274.5453185	86.40000855	99.19220146	106.4164781	203.4924536	107.8506296	103.8844968	97.54412646	66.52486949	78.86421498	163.8330475	120.9941188	132.8464224	101.3126923	100.9663947	88.88955844	92.04023881	89.73757436
AAS95842	74.37611439	49.56685217	69.24519738	68.75637359	67.32549789	51.79030202	59.08787025	83.24102813	40.71794189	71.9109332	45.27890642	32.82756304	66.92319123	20.98727777	53.3806042	0	36.32312058	30.98943857	42.64588669	47.65590685	62.66023197	144.2080534	53.29458719	47.665615	44.12017264	62.02314892	44.46903795	53.84894595	56.82281842	29.49266277	56.16898568	48.0454337	60.0909053	38.12521468	55.7770037
AAS95843	40.58761137	59.00885418	40.42787483	56.13666397	59.59922521	73.57045431	43.8817869	75.32484029	54.84455994	32.13481249	32.45628783	41.5562275	17.08679105	19.10058757	29.71913112	0	48.25836643	57.62196159	23.44661722	51.57396794	31.52501487	79.24781467	56.98051094	51.39360679	39.39812348	48.37598949	57.34893477	39.36930416	37.29816096	38.75561189	41.70063403	35.30686454	58.80551194	47.74464668	62.30609587
AAS95844	63.12907766	51.4471205	101.1267181	79.17170549	58.93611982	62.02173707	81.90961474	30.71182467	52.25411296	43.30632424	43.95599249	50.80130353	55.40471031	79.8382096	48.99368031	88.90505193	76.09929759	64.14587284	56.15570782	54.5452552	31.80083821	48.20263872	51.27669941	46.44237629	39.57808878	40.76699732	37.1276592	40.22992279	32.41668264	42.78061365	45.41851737	40.07343444	40.18930941	68.42368633	54.29780192
AAS95845	3412.947947	1249.377267	2552.617902	1393.450125	2422.728252	2337.936537	1129.798872	1997.004466	683.888844	2643.29177	4213.030897	1577.906941	2981.67759	1999.15812	556.2998122	1856.957263	4537.515872	1928.943304	2107.864173	1186.24224	1811.423388	1719.607567	1637.594739	2498.176989	1867.192668	1339.977896	832.8269607	1714.129118	3440.67431	1403.760321	1286.487988	1068.248485	845.9283397	1301.044883	2337.04187
AAS95846	38.6680248	38.89631895	41.08854974	17.80085732	22.94951518	40.32135884	46.40563296	42.05356455	23.72741022	45.59420175	30.95780611	34.54235278	28.14858884	30.24272173	0	24.28846165	15.33302248	16.24400789	64.2377383	86.31740391	81.19371637	30.1731495	70.89260851	87.439704	59.46525622	48.0260513	82.12135334	35.00644489	41.14806411	67.60786804	65.81507238	72.48385984	70.43128774	75.76122384	75.99968577
AAS95847	61.2820011	0	178.1406068	96.84901157	204.2190298	37.94325874	95.15226578	90.92121348	0	76.73802584	56.40331417	39.32095562	62.42019988	45.89096171	229.3336352	488.3819069	100.1701793	0	140.547351	126.5058629	77.51160318	258.8214888	127.4246847	186.6525762	152.4708694	88.69640773	59.49680369	169.0608627	113.590845	69.53856804	105.6738163	97.38286944	85.93983652	118.9806417	103.5722548
AAS95848	14.30447197	41.15827288	36.14066533	12.19848554	74.92808468	47.84674441	29.1166687	42.65612564	31.24636092	57.33538476	24.04554354	53.19391506	0	34.06273892	0	0	57.49524224	17.51163739	45.96761947	61.06718696	76.34074141	46.75760999	58.11355196	54.605759	47.76637126	48.18283912	50.23891325	59.85013826	34.75336814	41.20836863	64.14105844	41.93720617	46.31861763	66.42613118	54.3102834
AAS95849	81.00857414	19.19545928	117.8098308	0	38.49581156	89.88282657	56.11308925	33.9308045	45.34579741	13.7636951	24.0844586	38.54675005	19.75291338	74.91162854	116.8751404	0	58.14312141	0	76.83208993	54.78720608	62.72429092	87.80618367	78.23694529	54.50836105	72.74045354	78.95907873	74.63629492	49.42905507	74.20667655	57.43634563	92.11359416	51.89739217	63.5534519	61.44772197	51.32487527
AAS95850	562.6474757	288.4229826	558.2852332	712.028096	125.096967	281.7755602	150.067787	483.6758132	345.3985598	519.6911074	403.7857311	565.2308526	112.9484378	247.8182039	211.7501683	382.9423662	314.9818988	711.2965013	362.9300096	391.306822	407.8995007	72.31015569	447.6401906	401.0920607	448.2943191	211.8130967	332.4408424	241.0983643	455.5481046	323.8567633	424.9947435	486.3120397	302.0380867	318.2489238	324.0190667
AAS95851	80.02044833	84.1678096	41.05078654	52.88181837	76.59468592	0	43.1192785	72.87536589	144.1766794	166.0444252	45.16092707	79.05566833	64.95289365	124.9709185	0	0	66.79343319	117.895587	125.5467348	151.3568253	138.5643562	91.34219428	180.8706926	163.6173067	145.0718606	129.8269079	139.4601142	59.19926179	141.8797653	137.7664069	120.9689974	123.8734987	99.23869531	143.7627369	80.05563739
AAS95852	740.3880781	640.6355961	299.1955724	513.6459642	647.7850997	120.3218713	594.9591392	814.1644942	260.6620707	691.0411992	860.1841335	572.2692097	398.1384233	544.6349572	1134.361098	337.9881916	610.6785824	622.7352039	1008.798382	557.342623	714.4713375	336.4374836	1213.080927	1026.136662	705.1571357	355.4610005	221.6109188	506.3898685	725.3414487	574.3184688	516.3764103	431.8276998	380.862537	696.9289555	575.0530202
AAS95853	2298.300002	1581.119664	1545.098682	1141.489723	970.3120373	1365.94314	1091.636011	3194.906999	965.507866	2752.508478	2368.200657	760.7814218	845.5234948	1957.436455	396.9220692	1381.061361	708.5411033	2432.736269	4618.013147	2809.152286	2940.200983	2052.827085	4561.588519	3584.218836	3014.292096	2673.490901	2044.211174	1708.558405	4081.497767	2777.035597	3136.399748	2730.892256	4074.228794	2297.08488	3602.952019
AAS95854	1104.051123	949.8085858	1153.822565	1177.714697	329.4074949	669.4555969	818.0797842	939.3293872	336.7182374	971.7484393	352.477867	493.7163525	905.7945473	471.2555463	836.0637866	1370.370704	345.0614101	636.7455895	1322.363926	1519.870836	982.9407103	332.1272192	1314.311508	1498.926491	1069.631245	544.5481215	434.8154963	365.4089567	964.9060107	1082.656656	1320.725526	1673.376825	1767.647766	621.4712848	844.3214501
AAS95855	969.827137	506.6542476	1059.850278	495.5281863	671.1544338	467.9702678	820.6382459	789.8037743	471.9620885	792.8418675	987.5875715	826.8569872	598.0582223	948.4759979	833.1435727	1031.952193	981.5435584	730.6480364	778.9330418	596.2359692	587.609285	947.6188929	589.9930995	887.5989562	694.7234145	596.9891743	432.9883596	897.3555084	1082.216656	623.4765606	609.1368129	544.7755595	476.5474426	705.8956223	705.1532845
AAS95856	1564.261485	1518.896403	1258.610103	1286.091929	1535.801383	1713.924357	1643.034036	1081.327886	1322.848043	1409.393052	1329.774324	1628.505565	1821.089047	1779.485902	1005.191141	767.2301824	1442.579344	1658.789692	1865.763356	1555.894343	1542.979162	1177.043726	1517.130816	1610.817004	1706.838232	1545.301527	1550.571711	1468.8712	1577.360778	1564.716445	1249.958022	1248.828393	1286.237782	1636.745109	1448.410956
AAS95857	0	0	0	376.6211968	0	0	0	0	0	0	0	53.36354343	0	165.3855354	0	0	0	0	91.5216545	110.4589352	12.48870792	449.1274189	0	7.230740677	22.22323524	0	231.7576826	0	0	26.55415291	86.4597902	50.57245269	224.8532626	41.86886928	17.6930009
AAS95858	104.4681819	175.6799626	515.032894	163.0699604	285.3858933	136.594314	0	0	160.9179777	229.3757065	215.2909688	380.3907109	211.3808737	78.29745821	0	0	910.9814185	810.9120896	61.03101075	69.07751523	23.52160787	0	169.9970877	43.4450768	53.82664456	105.5325356	302.8460999	81.35992406	219.7729567	82.89658498	66.73190953	22.38436275	0	55.13003712	42.63848543
AAS95859	122.2859822	0	0	0	133.0433964	160.2827547	0	0	93.75623592	131.8916777	0	146.3548068	0	91.11593555	0	0	0	0	47.32351831	80.3600962	27.42018554	0	99.65304412	25.14905182	61.83482653	122.1333735	389.627529	62.67341649	35.89353193	0	55.25601544	0	116.2412293	85.51951743	74.09164529
AAS95860	774.0708049	585.4226877	1204.919302	616.1959186	6839.435507	2112.759203	1100.520659	769.9589844	4857.000751	1983.711619	5793.342693	2818.857318	878.821232	1351.807901	1634.338693	2317.044986	9341.914091	2806.09836	684.0762275	582.2057719	666.8920636	2898.582806	725.6981886	538.1734965	561.1707368	1320.447779	1681.075745	5205.108239	1707.067236	646.3904996	609.4968775	605.2865339	738.9534804	1869.417103	1372.107192
AAS95861	0	0	0	0	0	0	0	0	0	22.25119321	17.74108856	0	0	0	0	0	0	0	6.982791803	0	0	0	10.39603321	3.719002057	6.442979399	12.44685165	0	10.37051992	5.898331981	0	1.622887319	3.953621756	0	7.003116927	3.583899691
AAS95862	87.420425	153.016496	148.1544314	181.7953275	166.6571944	129.7401326	260.5553725	109.9191183	178.0340177	191.4286463	114.0697298	110.8422716	144.2331461	171.9255646	0	0	160.6427	168.6666367	184.6230481	199.1918355	148.1735437	197.2706258	194.4666757	176.4838985	126.4222831	118.5773916	99.43038162	139.0272093	249.7416594	171.123349	145.4867408	212.9407986	152.6006652	227.7003161	177.4037071
AAS95863	0	0	0	0	0	0	0	597.9495189	0	0	0	0	0	298.8881264	0	0	0	0	0	143.5474106	0	0	0	81.81529118	62.54844977	0	0	0	0	0	101.8988311	104.6784173	0	0	103.8535876
AAS95864	21.86134122	14.69861421	9.533212277	12.98833832	17.16978855	31.16456688	25.51315199	30.43119613	30.75649864	35.61105363	0	19.79769022	15.74089836	34.03361948	14.57128439	0	0	0	5.161991615	15.75614412	2.023343054	9.102483727	20.0757984	17.42441043	13.43421344	9.395717165	10.67998998	8.989626424	11.45245821	10.2455635	12.08325314	10.58791332	8.623005618	13.54715801	13.43369482
AAS95865	14.92912632	19.13181601	25.87928856	25.92940949	34.72936622	34.40781664	33.7775652	7.86259513	13.72515323	6.778427328	32.21938015	53.62497787	21.23248141	28.54855106	0	35.96564462	20.77607922	36.64107594	19.18520395	14.15600086	19.4139663	20.77269463	23.31986339	25.58640674	16.16073528	17.28709802	19.94531567	33.69746768	32.07714545	27.27219593	18.57558951	20.03484376	8.112693408	27.75025006	27.58687716
AAS95866	152.0926066	105.461304	59.36956568	81.83894144	52.01060083	94.75874058	156.7075356	176.8471689	130.2286592	156.9624074	49.84934469	61.34669747	80.47843614	115.1514756	60.90508186	54.43536807	20.01680135	18.53468995	70.85061585	96.96033841	93.40661947	38.75599012	78.5311603	119.3958032	102.2252953	44.16932174	70.10517457	45.86032134	105.1033099	87.91699972	104.252761	89.59590968	89.81727815	80.14229864	117.9802175
AAS95867	28.20977078	20.87951557	43.7762069	28.96473525	25.28513878	22.24552321	30.22365625	34.90731798	24.44658991	14.67061439	6.825572767	73.3130261	22.84018331	26.37273751	65.72966066	41.03280541	33.25500774	13.41360125	20.76806819	19.33570994	26.89963015	0	26.08551485	26.85954381	28.39360134	34.01443769	31.14353423	17.76844409	25.3784158	28.84941477	26.80671241	18.36624072	27.84569992	40.02497545	38.31294537
AAS95868	143.244449	37.57818647	100.8483376	104.7074135	40.97316208	51.71092244	84.82397569	0	0	51.72470072	53.8246171	51.24906865	40.96992523	62.00327842	71.14487776	142.306607	79.94154398	101.9268415	65.22284158	68.04585891	100.8980225	113.2296183	73.24454517	56.89572774	84.21665048	123.9078031	139.9104763	78.00533565	96.88401005	80.37232932	76.74571851	68.24875266	51.49873139	47.20671473	60.19280657
AAS95869	16.56772089	0	0	0	0	0	0	0	0	17.4985045	25.79240372	0	0	0	0	0	0	0	2.754372146	0	11.16894689	0	0	5.944841145	2.534356236	0	10.81753901	3.171266245	0	2.89280255	5.331812512	3.163958698	6.603716258	8.481610258	5.95455659
AAS95870	657.9166258	458.7981035	334.545848	380.1122248	500.3440737	522.3210297	424.5352786	491.1067441	533.9815474	586.1730887	555.0897204	401.8480982	591.4955054	500.0696005	682.3451168	423.9998878	560.6448285	398.1514263	257.5422587	226.6394951	241.5142663	529.1696585	297.870486	323.9401514	278.4029565	281.7122072	184.5249903	323.4035681	275.7209147	279.1384335	278.137274	285.2386427	216.80556	266.3469394	278.4855485
AAS95871	0	0	0	0	0	0	0	0	0	0	290.3975981	0	0	0	0	884.5413068	135.9054478	0	0	0	0	0	0	0	0	0	0	71.49398244	0	0	0	0	0	24.31181075	56.67198144
AAS95872	0	0	0	376.6211968	0	0	0	0	0	0	0	253.4591902	0	0	0	0	0	0	0	55.22946759	0	0	0	0	36.40991622	0	0	0	0	0	0	0	112.4266313	0	0
AAS95873	0	0	283.6027763	0	0	0	148.2622934	0	0	0	0	0	230.6904774	171.1773381	0	0	0	0	0	0	0	0	31.15189743	47.26833198	58.46193531	0	0	29.63231054	0	0	20.7803061	146.5692934	54.93419839	20.06271639	0
AAS95874	2271.470226	2741.120919	2794.884482	1906.798622	2485.810224	2917.29454	2466.06313	2175.49541	3173.998672	2912.94256	5613.700204	1902.623357	1469.54077	3129.280089	3097.652796	547.6608535	4623.617483	2893.857609	2638.852344	2200.671762	1678.796076	2767.541236	2635.661246	2505.717472	2589.210461	3263.993673	1393.037024	2875.274039	3313.463627	2278.530043	2601.966336	1998.310659	2235.946542	1789.709394	1858.645093
AAS95875	1839.184244	1465.115669	2108.988498	2073.02566	1752.55578	991.9199124	1713.096831	1479.97059	996.8640771	2605.164449	4187.176736	865.4423759	1199.334958	1187.338097	1071.632532	1771.823059	2520.043095	1176.784887	1770.678795	1460.020416	1525.632112	1488.973635	1756.614591	1612.759596	1573.176142	1549.415766	1211.536714	2710.804024	1964.713525	1542.155006	1440.160852	1588.535942	1563.215548	1290.676622	1288.549397
AAS95876	69.2079377	52.07243904	48.71019317	44.97734017	43.47989508	49.44084472	40.16467629	53.18788468	44.42443019	76.57986355	59.00863667	43.77667145	25.72832597	62.63317601	49.33692225	80.20748266	25.28667098	44.05694553	35.63643411	29.0922136	37.60214192	19.34696319	42.49475364	41.78379739	29.88227696	29.06618404	36.06044912	19.94178128	34.53172864	30.6430161	28.50099862	30.05785356	27.76500377	30.98256554	35.85125049
AAS95877	220.2343897	197.3487761	78.98090602	107.6205298	111.542181	196.2436133	126.121803	128.5887195	187.734672	168.9722009	112.0160324	70.72832956	159.1492819	150.7400383	172.6389342	107.921534	182.3023973	39.31896174	80.92002474	68.8042381	66.84168542	23.3745537	66.40550269	75.78321535	113.8121035	52.34525851	44.72626076	41.2752064	75.62247477	97.58966488	65.98546625	35.42593381	45.85804616	53.40863932	63.04233346
AAS95878	2.916914269	10.88024678	0	0	6.547333009	3.609479852	7.847919339	13.39559082	0	0	0	3.62102411	6.028540641	2.27591576	10.53108306	0	4.877394002	0	0.58028977	0.700566731	3.237125958	2.015677018	2.596324109	2.355022466	4.019865935	1.96130023	3.44201612	2.056148896	0.876973084	2.438073556	1.390902245	3.404318905	1.529236351	2.770058631	1.81801209
AAS95879	27.08535848	24.25670382	36.51501798	12.09982134	58.14910237	9.258652809	26.08567311	21.07187786	36.90588707	18.2166558	17.17043066	62.19255121	57.46099264	27.10415732	51.98913836	0	39.164938	49.74473323	6.689685334	6.538693693	11.15368085	79.92789142	8.27275405	8.341070354	11.95681456	19.38319454	54.98393465	21.03167342	10.81643347	10.40165989	2.758106211	15.15677746	11.17918886	50.08960839	8.931925063
AAS95880	0	0	0	8.819807856	0	0	0	0	0	0	0	18.92786116	0	0	0	0	7.156577667	0	3.985471019	6.154843902	4.111442582	6.127590104	4.433671488	6.253627866	6.208651584	7.969587167	0	0	0	2.106214221	4.828286606	3.570335443	5.158847358	6.947741898	4.277986669
